ID,Language_ID,Parameter_ID,Form,Segments,Comment,Source
form_1098,Proto-Semitic,palm,raḥat-,,,
form_1099,Akkadian,Unknown,rittum,,,
form_1100,Akkadian,Unknown,rettum,,,
form_1101,Arabic,rest,رَاحَة,,,
form_1102,Arabic,rest,رَاحَة,,,
form_1103,Classical_Syriac,cheek_cheekpiece,ܠܰܚܬܳܐ,,,
form_1104,Hebrew,Unknown,רַחַת,,,
form_1105,Ugaritic,Unknown,𐎗𐎈𐎚,,,
form_1106,Geez,palm,እራሕ,,,
form_1107,Geez,leg,እግር,,,
form_1108,Geez,mouth,አፍ,,,
form_1109,Tigre,Unknown,ረሐት,,,
form_1110,Tigrinya,Unknown,ራሕ,,,
form_1111,Tigrinya,Unknown,ራኅ,,,
form_1112,Mehri,Unknown,rəḥāt,,,
form_1113,Harsusi,Unknown,ərḥāt,,,
form_1114,Harsusi,Unknown,rīḥet,,,
form_1115,Shehri,Unknown,irɔ́ḥɔ́t,,,
form_1116,Soqotri,Unknown,ríḥoh,,,
form_1117,Proto-Semitic,foot,rigl-,,,
form_1118,Akkadian,Unknown,𒊑𒅅𒇻,,,
form_1119,Egyptian_Arabic,walk,رجل,,,
form_1120,Gulf_Arabic,leg,ريل,,,
form_1121,Hijazi_Arabic,walk,رِجِل,,,
form_1122,Maltese,Unknown,riġel,,,
form_1123,Moroccan_Arabic,walk,رجل,,,
form_1124,North_Levantine_Arabic,foot,إجر,,,
form_1125,Classical_Syriac,anatomy,ܪܶܓܠܳܐ,,,
form_1126,Classical_Syriac,carpenter,ܢܶܓܪܳܐ,,,
form_1127,Classical_Mandaic,Unknown,ࡋࡉࡂࡓࡀ,,,
form_1128,Hebrew,foot,רֶגֶל,,,
form_1129,Ugaritic,Unknown,𒊑𒅅𒇻,,,
form_1130,Minaean,Unknown,𐩧𐩴𐩡,,,
form_1131,Sabaean,foot,𐩧𐩴𐩡,,,
form_1132,Amharic,leg,እግር,,,
form_1133,Geez,leg,እግር,,,
form_1134,Harari,Unknown,ኢጊር,,,
form_1135,Harari,Unknown,ኢንጊር,,,
form_1136,Inor,Unknown,አግር,,,
form_1137,Kistane,Unknown,አግር,,,
form_1138,Sebat_Bet_Gurage,Unknown,አግር,,,
form_1139,Silte,Unknown,እንግር,,,
form_1140,Tigre,leg,እግር,,,
form_1141,Tigrinya,Unknown,እግሪ,,,
form_1142,Wolane,Unknown,እንግር,,,
form_1143,Zay,Unknown,እንግር,,,
form_1144,Proto-Semitic,hill,tall-,,,
form_1145,Akkadian,mound,𒇯,,,
form_1146,Arabic,heap,تَلّ,,,
form_1147,Classical_Syriac,hill,ܬܠܐ,,,
form_1148,Hebrew,archaeology,תֵּל,,,
form_1149,Ugaritic,hill,𐎚𐎍,,,
form_1150,Proto-Semitic,sea,tihām-,,,
form_1151,Proto-Semitic,Unknown,tišʕ-,,,
form_1152,Akkadian,nine,𒑆,,,
form_1153,Egyptian_Arabic,nine,تسعة,,,
form_1154,Maltese,nine,disgħa,,,
form_1155,Moroccan_Arabic,nine,تسعة,,,
form_1156,Moroccan_Arabic,nine,تسعود,,,
form_1157,Swahili,chalk,tisa,,,
form_1158,Western_Neo-Aramaic,Unknown,ܛܫܥܐ,,,
form_1159,Western_Neo-Aramaic,Unknown,ܐܛܫܥ,,,
form_1160,Classical_Syriac,nine,ܬܷ݁ܫܥܳܐ,,,
form_1161,Classical_Syriac,Unknown,ܬ݁ܫܰܥ,,,
form_1162,Hebrew,nine,תֵּשַׁע,,,
form_1163,Hebrew,nine,תִּשְׁעָה,,,
form_1164,Punic,nine,𐤕𐤔𐤏,,,
form_1165,Ugaritic,nine,𐎚𐎌𐎓𐎚,,,
form_1166,Geez,Unknown,ትስዓቱ,,,
form_1167,Tigre,nine,ስዕ,,,
form_1168,Tigre,Unknown,ትስዒ,,,
form_1169,Tigrinya,nine,ትሽዓተ,,,
form_1170,Proto-Semitic,fig,tiʔin-,,,
form_1171,Akkadian,fig,𒄑𒈠,,,
form_1172,Classical_Syriac,fig,ܬܷ݁ܐܢܬ݁ܳܐ,,,
form_1173,Arabic,fig,تِين,,,
form_1174,Ammonite,Unknown,𐤕𐤀𐤍,,,
form_1175,Hebrew,fig,תְּאֵנָה,,,
form_1176,Punic,fig,𐤕𐤉𐤍,,,
form_1177,Proto-Semitic,and,wa,,,
form_1178,Akkadian,English,𒅇,,,
form_1179,Arabic,Arabic,وَ,,,
form_1180,Classical_Syriac,and,ܘ-,,,
form_1181,Hebrew,and,וְ־,,,
form_1182,Punic,Unknown,𐤅-,,,
form_1183,Ugaritic,Unknown,𐎆,,,
form_1184,Hadrami,Unknown,𐩥-,,,
form_1185,Minaean,Unknown,𐩥-,,,
form_1186,Qatabanian,Unknown,𐩥-,,,
form_1187,Sabaean,Unknown,𐩥-,,,
form_1188,Mehri,to_cover_oneself,w-,,,
form_1189,Mehri,Unknown,wə-,,,
form_1190,Mehri,Unknown,əw-,,,
form_1191,Shehri,you,b-,,,
form_1192,Soqotri,Unknown,wə-,,,
form_1193,Amharic,and,ወ-,,,
form_1194,Tigre,and,ወ-,,,
form_1195,Tigrinya,real,ውን,,,
form_1196,Tigrinya,Unknown,ወይ,,,
form_1197,Gurage,Unknown,-ወ,,,
form_1198,Harari,and,ዋ,,,
form_1199,Proto-Semitic,carry,wabal-,,,
form_1200,Akkadian,bring,𒀀𒁀𒈝,,,
form_1201,Eblaite,Unknown,𒂍𒁀𒀠,,,
form_1202,Arabic,rain,وَبَلَ,,,
form_1203,Classical_Syriac,Unknown,ܝܒܠ,,,
form_1204,Aramaic,mourning,א־ב־ל,,,
form_1205,Aramaic,Unknown,see CAL,,,
form_1206,Amorite,bring,𐎊𐎁𐎍,,,
form_1207,Hebrew,Unknown,יָבַל,,,
form_1208,Ugaritic,bring,𐎊𐎁𐎍,,,
form_1209,Egyptian,Unknown,ywbꜣjrꜣ,,,
form_1210,Minaean,Unknown,𐩥𐩨𐩡,,,
form_1211,Sabaean,Unknown,𐩥𐩨𐩡,,,
form_1212,Proto-Semitic,know,wadaʕ-,,,
form_1213,Akkadian,know,𒍪,,,
form_1214,Arabic,lay_down,وَدَعَ,,,
form_1215,Classical_Syriac,know,ܝܕܥ,,,
form_1216,Assyrian_Neo-Aramaic,know,ܝܵܕܹܥ,,,
form_1217,Hebrew,know,יָדַע,,,
form_1218,Phoenician,Unknown,𐤉𐤃𐤏,,,
form_1219,Ugaritic,toknow,𐎊𐎄𐎓,,,
form_1220,Qatabanian,know,𐩺𐩵𐩲,,,
form_1221,Sabaean,know,𐩺𐩵𐩲,,,
form_1222,Mehri,Unknown,wīḏa,,,
form_1223,Shehri,Unknown,ʔedaʕ,,,
form_1224,Soqotri,Unknown,ʔedaḥ,,,
form_1225,Proto-Semitic,give_birth,walad-,,,
form_1226,Akkadian,Unknown,𒉿𒆷𒁺𒌝,,,
form_1227,Arabic,son,وَلَدَ,,,
form_1228,Classical_Syriac,boy,ܝܠܰܕ,,,
form_1229,Hebrew,bear,יָלַד,,,
form_1230,Ugaritic,child,𐎊𐎍𐎄,,,
form_1231,Geez,son,ወልድ,,,
form_1232,Proto-Semitic,monitor_lizard,waral-,,,
form_1233,Akkadian,Unknown,𒌨𒉡,,,
form_1234,German,1English,Monitor,,,
form_1235,Classical_Syriac,Unknown,ܘܪܠܐ,,,
form_1236,Classical_Syriac,Unknown,ܘܪܢܐ,,,
form_1237,Classical_Syriac,Unknown,ܘܪܐܠܐ,,,
form_1238,Translingual,genus,Varanus,,,
form_1239,Translingual,1English,monitor lizard,,,
form_1240,Classical_Syriac,lizard,ܝܰܪܠܳܐ,,,
form_1241,Classical_Syriac,Unknown,ܝܠܐ,,,
form_1242,Latin,catkin,iūlus,,,
form_1243,Harsusi,Unknown,rewōl,,,
form_1244,Mehri,Unknown,rəwōl,,,
form_1245,Proto-Semitic,green,waraḳ-,,,
form_1246,Akkadian,foliage_paper,𒉿𒊏𒄣,,,
form_1247,Egyptian_Arabic,foliage,ورق,,,
form_1248,Hijazi_Arabic,foliage,وَرَق,,,
form_1249,Maltese,Unknown,weraq,,,
form_1250,Afar,paper,warkat,,,
form_1251,Azerbaijani,leaf,vərəq,,,
form_1252,Georgian,Unknown,ვარაყი,,,
form_1253,Kazakh,sheet,парақ,,,
form_1254,Kyrgyz,paper,барак,,,
form_1255,Malay,letter,warkah,,,
form_1256,Malay,Unknown,warkat,,,
form_1257,Ottoman_Turkish,foliage,ورق,,,
form_1258,Ottoman_Turkish,Unknown,varak,,,
form_1259,Persian,foliage,ورق,,,
form_1260,Persian,sheet,ورقه,,,
form_1261,Punjabi,Unknown,ਵਰਕ,,,
form_1262,Somali,sheet_of_paper,warqad,,,
form_1263,Spanish,motif,ataurique,,,
form_1264,Uyghur,Unknown,ۋاراق,,,
form_1265,Uzbek,Unknown,varaq,,,
form_1266,Classical_Syriac,green,ܝܽܘܪܴ݁ܩܐ,,,
form_1267,Classical_Syriac,vegetable,ܝܰܪܩܳܐ,,,
form_1268,Israeli_Hebrew,light,יֶרֶק,,,
form_1269,Israeli_Hebrew,light,יָרָק,,,
form_1270,Ugaritic,yellow,𐎊𐎗𐎖,,,
form_1271,Sidamo,gold,worqe,,,
form_1272,Argobba,gold,ወርቅ,,,
form_1273,Geez,gold,ወርቅ,,,
form_1274,Harari,Unknown,ወሪቅ,,,
form_1275,Sebat_Bet_Gurage,gold,ወርቅ,,,
form_1276,Tigre,gold,ወርቅ,,,
form_1277,Tigrinya,Unknown,ወርቂ,,,
form_1278,Proto-Semitic,moon,warḫ-,,,
form_1279,Akkadian,moon,𒌚,,,
form_1280,Safaitic,Unknown,𐪅𐪇𐪍,,,
form_1281,Western_Middle_Aramaic,Moon,יְרַח,,,
form_1282,Western_Middle_Aramaic,Unknown,יַרְחָא,,,
form_1283,Western_Middle_Aramaic,month,ܝܪܚܐ,,,
form_1284,Western_Middle_Aramaic,Unknown,𐢍𐢛𐢊,,,
form_1285,Eastern_Middle_Aramaic,Unknown,𐣩𐣣𐣧,,,
form_1286,Eastern_Middle_Aramaic,Unknown,𐡩𐡴𐡧,,,
form_1287,Eastern_Middle_Aramaic,Moon,ירח,,,
form_1288,Eastern_Middle_Aramaic,month,ירחא,,,
form_1289,Classical_Syriac,month,ܝܰܪܚܳܐ,,,
form_1290,Assyrian_Neo-Aramaic,month,ܝܲܪܚܵܐ,,,
form_1291,Hebrew,Moon,יָרֵחַ,,,
form_1292,Punic,moon,𐤉𐤓𐤇,,,
form_1293,Ugaritic,moon,𐎊𐎗𐎃,,,
form_1294,Arabic,date,تَارِيخ,,,
form_1295,Geez,Unknown,ወርኅ,,,
form_1296,Tigrinya,month,ወርሒ,,,
form_1297,Tigrinya,moon,ዋርሒ,,,
form_1298,Tigre,Unknown,ወርሕ,,,
form_1299,Amharic,month,ወር,,,
form_1300,Argobba,Unknown,ወርሕ,,,
form_1301,Gurage,month,ወር,,,
form_1302,Harari,month,ወርሒ,,,
form_1303,Harari,Unknown,ዋርሒ,,,
form_1304,Mehri,Unknown,warḫ,,,
form_1305,Shehri,Unknown,ɔ́rx,,,
form_1306,Shehri,Unknown,írəx,,,
form_1307,Shehri,Unknown,ʾɛrə́t,,,
form_1308,Soqotri,Unknown,ʾére,,,
form_1309,Soqotri,Unknown,Hebrew,,,
form_1310,Soqotri,light,אוֹר,,,
form_1311,Soqotri,Unknown,Akkadian,,,
form_1312,Soqotri,day,𒌓𒁕,,,
form_1313,Soqotri,Unknown,Arabic,,,
form_1314,Soqotri,spread,شَهْر,,,
form_1315,Proto-Semitic,ibex,waʕil-,,,
form_1316,Eblaite,Unknown,𒉿𒉌𒈝,,,
form_1317,Arabic,tower,وَعِل,,,
form_1318,Arabic,tower,وَعْل,,,
form_1319,Classical_Syriac,ibex,ܝܰܥܠܳܐ,,,
form_1320,Amorite,Unknown,𒅀𒄿𒆷,,,
form_1321,Hebrew,ibex,יָעֵל,,,
form_1322,Latin,1English,eale,,,
form_1323,Ugaritic,Unknown,𐎊𐎓𐎍,,,
form_1324,Hadrami,Unknown,𐩥𐩲𐩡,,,
form_1325,Qatabanian,Unknown,𐩥𐩲𐩡,,,
form_1326,Sabaean,Unknown,𐩥𐩲𐩡,,,
form_1327,Amharic,antelope,ዋሊያ,,,
form_1328,Amharic,Unknown,ዋልያ,,,
form_1329,Amharic,Unknown,ዋላ,,,
form_1330,Geez,antelope,ውዕላ,,,
form_1331,Geez,Unknown,ወዓላ,,,
form_1332,Geez,Unknown,ዋእላ,,,
form_1333,Tigre,Unknown,ወርዔ,,,
form_1334,Tigrinya,antelope,ውዕላ,,,
form_1335,Mehri,Unknown,wɛ̄l,,,
form_1336,Mehri,oribi,wāl,,,
form_1337,Harsusi,oribi,wāl,,,
form_1338,Shehri,Unknown,ɛbʿɔ́ẕ̂,,,
form_1339,Proto-Semitic,hand,yad-,,,
form_1340,Akkadian,arm,𒀉,,,
form_1341,Egyptian_Arabic,anatomy,ايد,,,
form_1342,Gulf_Arabic,anatomy,ايد,,,
form_1343,Maltese,2English,id,,,
form_1344,Maltese,right,jedd,,,
form_1345,Moroccan_Arabic,appendage,يد,,,
form_1346,Moroccan_Arabic,anatomy,ايد,,,
form_1347,Classical_Syriac,anatomy,ܐܺܝܕܳܐ,,,
form_1348,Hebrew,arm,יָד,,,
form_1349,Phoenician,hand,𐤉𐤃,,,
form_1350,Ugaritic,hand,𐎊𐎄,,,
form_1351,Minaean,hand,𐩺𐩵,,,
form_1352,Old_South_Arabian,hand,𐩺𐩵,,,
form_1353,Qatabanian,hand,𐩺𐩵,,,
form_1354,Sabaean,hand,𐩺𐩵,,,
form_1355,Amharic,arm,እጅ,,,
form_1356,Geez,hand,እድ,,,
form_1357,Tigre,hand,እዴ,,,
form_1358,Tigrinya,hand,ኢድ,,,
form_1359,Soqotri,hand,أأد,,,
form_1360,Proto-Semitic,right,yamīn-,,,
form_1361,Akkadian,right_hand/side,𒍠,,,
form_1362,Gulf_Arabic,right,يمين,,,
form_1363,Maltese,Unknown,lemin,,,
form_1364,Moroccan_Arabic,right,يمين,,,
form_1365,Moroccan_Arabic,right,ليمن,,,
form_1366,Moroccan_Arabic,Unknown,ليمين,,,
form_1367,Swahili,right_side;_oath,yamini,,,
form_1368,Classical_Syriac,right,ܝܰܡܻ݁ܝܢܳܐ,,,
form_1369,Hebrew,right,יָמִין,,,
form_1370,Ugaritic,right,𐎊𐎎𐎐,,,
form_1371,Old_South_Arabian,Unknown,𐩺𐩣𐩬,,,
form_1372,Geez,Unknown,የማን,,,
form_1373,Proto-Semitic,suck,yanaḳ-,,,
form_1374,Akkadian,Unknown,𒂊𒉈𒆪,,,
form_1375,Arabic,female,نَاقَة,,,
form_1376,Aramaic,suck,יְנַק,,,
form_1377,Aramaic,Unknown,ܝܻܢܷܩ,,,
form_1378,Hebrew,suck,יָנַק,,,
form_1379,Ugaritic,tosuckle,𐎊𐎐𐎖,,,
form_1380,Proto-Semitic,day,yawm-,,,
form_1381,Akkadian,sunrise,𒌓,,,
form_1382,Egyptian_Arabic,night,يوم,,,
form_1383,Gulf_Arabic,day,يوم,,,
form_1384,Hijazi_Arabic,day,يوم,,,
form_1385,Maltese,1English,jum,,,
form_1386,Moroccan_Arabic,day,يوم,,,
form_1387,Turkish,Unknown,yevm,,,
form_1388,Urdu,day,یوم,,,
form_1389,Hindi,poetic,यौम,,,
form_1390,Hindi,days,इय्याम,,,
form_1391,Classical_Syriac,day,ܝܰܘܡܳܐ,,,
form_1392,Lishana_Deni,day,יומא,,,
form_1393,Classical_Mandaic,day,ࡉࡅࡌ,,,
form_1394,Hebrew,Day,יוֹם,,,
form_1395,Punic,day,𐤉𐤌,,,
form_1396,Ugaritic,day,𐎊𐎎,,,
form_1397,Old_South_Arabian,Unknown,𐩺𐩥𐩣,,,
form_1398,Amharic,Unknown,ዮም,,,
form_1399,Tigre,today,ዮም,,,
form_1400,Tigrinya,Unknown,ሎም,,,
form_1401,Tigrinya,lime,ሎሚ,,,
form_1402,Mehri,1English,yum,,,
form_1403,Shehri,1English,yum,,,
form_1404,Shehri,1English,yum,,,
form_1405,Shehri,Unknown,yuhm,,,
form_1406,Shehri,Unknown,ɛ́m,,,
form_1407,Soqotri,Unknown,yōm,,,
form_1408,Proto-Semitic,make_music,zamar-,,,
form_1409,Akkadian,to_make_music,𒍝𒈠𒊒𒌝,,,
form_1410,Arabic,play,زَمَرَ,,,
form_1411,Classical_Syriac,sing,ܙܡܰܪ,,,
form_1412,Hebrew,sing,זִמֵּר,,,
form_1413,Ugaritic,Unknown,𐎇𐎎𐎗,,,
form_1414,Geez,sing,ዘመረ,,,
form_1415,Amharic,Unknown,መዘመረ,,,
form_1416,Amharic,Unknown,መዘሙረ,,,
form_1417,Proto-Semitic,sun,śamš-,,,
form_1418,Akkadian,sun,𒌓,,,
form_1419,Maltese,sun,xemx,,,
form_1420,Moroccan_Arabic,sun,شمش,,,
form_1421,Moroccan_Arabic,sun,شمس,,,
form_1422,Indonesian,sun,syamsi,,,
form_1423,Turkish,sun,şems,,,
form_1424,Uzbek,1English,shams,,,
form_1425,Classical_Syriac,astronomy,ܫܶܡܫܳܐ,,,
form_1426,Hebrew,serve,שֶׁמֶשׁ,,,
form_1427,Punic,sun,𐤔𐤌𐤔,,,
form_1428,Ugaritic,Unknown,𐎌𐎔𐎌,,,
form_1429,Minaean,sun,𐩦𐩣𐩪,,,
form_1430,Qatabanian,sun,𐩦𐩣𐩪,,,
form_1431,Sabaean,sun,𐩦𐩣𐩪,,,
form_1432,Tigre,sun,ሸምሽ,,,
form_1433,Proto-Semitic,lip,śapat-,,,
form_1434,Akkadian,lip,𒅻,,,
form_1435,Maltese,anatomy,xoffa,,,
form_1436,Classical_Syriac,anatomy,ܣܶܦܬܳܐ,,,
form_1437,Hebrew,language,שָׂפָה,,,
form_1438,Ugaritic,lip,𐎌𐎔𐎚,,,
form_1439,Old_Armenian,lip,շուրթն,,,
form_1440,Proto-Semitic,hair,śaʕr-,,,
form_1441,Akkadian,single,𒊬𒌈,,,
form_1442,Gulf_Arabic,know,شعر,,,
form_1443,Maltese,hair,xagħar,,,
form_1444,Moroccan_Arabic,know,شعر,,,
form_1445,Moroccan_Arabic,Unknown,شعرة,,,
form_1446,Classical_Syriac,anatomy,ܣܰܥܪܳܐ,,,
form_1447,Hebrew,gateway,שֵׂעָר,,,
form_1448,Ugaritic,Unknown,𐎌𐎓𐎗𐎚,,,
form_1449,Amharic,hair,ፀጉር,,,
form_1450,Geez,Unknown,ጸጕር,,,
form_1451,Proto-Semitic,beat,šabaṭ-,,,
form_1452,Akkadian,Unknown,šabāṭum,,,
form_1453,Arabic,cut,شَبَطَ,,,
form_1454,Aramaic,February,שְׁבַט,,,
form_1455,Aramaic,Shevat,ܫܒܛ,,,
form_1456,Hebrew,February,שָׁבַט,,,
form_1457,Sabaean,Unknown,𐩪𐩨𐩷,,,
form_1458,Amharic,beat,ዘበጠ,,,
form_1459,Geez,beat,ዘበጠ,,,
form_1460,Tigre,Unknown,ዘብጠ,,,
form_1461,Tigrinya,beat,ዘበጠ,,,
form_1462,Harsusi,Unknown,sebōṭ,,,
form_1463,Mehri,Unknown,səbōṭ,,,
form_1464,Mehri,Unknown,sɔ̄ṭ,,,
form_1465,Proto-Semitic,seven,šabʕ-,,,
form_1466,Akkadian,seven,𒐌,,,
form_1467,Egyptian_Arabic,seven,سبعة,,,
form_1468,Maltese,seven,sebgħa,,,
form_1469,Moroccan_Arabic,seven,سبعة,,,
form_1470,Swahili,1English,saba,,,
form_1471,Classical_Syriac,seven,ܫܰܒܥܳܐ,,,
form_1472,Classical_Syriac,Unknown,ܫܒܰܥ,,,
form_1473,Hebrew,seven,שִׁבְעָה,,,
form_1474,Hebrew,seven,שֶׁבַע,,,
form_1475,Ugaritic,seven,𐎌𐎁𐎓𐎚,,,
form_1476,Dadanitic,Unknown,𐪊𐪈𐪒,,,
form_1477,Safaitic,Unknown,𐪊𐪈𐪒,,,
form_1478,Amharic,seven,ሰባት,,,
form_1479,Geez,seven,ሰብዐቱ,,,
form_1480,Geez,seven,ሰብዑ,,,
form_1481,Tigre,seven,ሰቡዕ,,,
form_1482,Tigrinya,seven,ሸውዓተ,,,
form_1483,Proto-Semitic,Unknown,šabṭ-,,,
form_1484,Akkadian,Unknown,𒉺𒅁𒁉𒂅,,,
form_1485,Arabic,lank,سِبْط,,,
form_1486,Aramaic,Unknown,שִׁבְטָא,,,
form_1487,Aramaic,rod,ܫܰܒܛܳܐ,,,
form_1488,Hebrew,February,שֵׁבֶט,,,
form_1489,Geez,stick_staff,ስብጥ,,,
form_1490,Proto-Semitic,hear,šamaʕ-,,,
form_1491,Akkadian,hear,𒄑𒌇,,,
form_1492,Arabic,hear,سَمِعَ,,,
form_1493,Classical_Syriac,hear,ܫܡܰܥ,,,
form_1494,Hebrew,hear,שָׁמַע,,,
form_1495,Samaritan_Hebrew,hear,ࠔࠌࠏ,,,
form_1496,Phoenician,Unknown,𐤔𐤌𐤏,,,
form_1497,Ugaritic,Unknown,𐎌𐎎𐎓,,,
form_1498,Old_South_Arabian,listen,𐩪𐩣𐩲,,,
form_1499,Amharic,Unknown,ሰማ,,,
form_1500,Argobba,hear,ሰማ,,,
form_1501,Gafat,Unknown,ሰመ,,,
form_1502,Geez,hear,ሰምዐ,,,
form_1503,Sebat_Bet_Gurage,hear,ሰማ,,,
form_1504,Harari,Unknown,ሰማዓ,,,
form_1505,Tigre,Unknown,ሰምዓ,,,
form_1506,Tigrinya,Unknown,ሰምዔ,,,
form_1507,Proto-Semitic,fat,šamn-,,,
form_1508,Akkadian,fat,𒉌𒄑,,,
form_1509,Arabic,fat,سَمْن,,,
form_1510,Aramaic,fat,שומן,,,
form_1511,Aramaic,Unknown,שומנא,,,
form_1512,Hebrew,ripen,שֶׁמֶן,,,
form_1513,Ugaritic,fat,𐎌𐎎𐎐,,,
form_1514,Proto-Semitic,sky,šamāy-,,,
form_1515,Akkadian,sky,𒀭,,,
form_1516,Algerian_Arabic,high,سما,,,
form_1517,Egyptian_Arabic,high,سما,,,
form_1518,Gulf_Arabic,high,سما,,,
form_1519,Hijazi_Arabic,high,سما,,,
form_1520,Maltese,sky,sema,,,
form_1521,Moroccan_Arabic,Unknown,سما,,,
form_1522,South_Levantine_Arabic,high,سما,,,
form_1523,Tunisian_Arabic,high,سما,,,
form_1524,Lishana_Deni,Unknown,שמיה,,,
form_1525,Classical_Mandaic,Unknown,ࡔࡅࡌࡉࡀ,,,
form_1526,Classical_Syriac,sky,ܫܡܰܝܴ݁ܐ,,,
form_1527,Hebrew,sky,שָׁמַיִם,,,
form_1528,Phoenician,heaven,𐤔𐤌𐤌,,,
form_1529,Ugaritic,sky,𐎌𐎎𐎎,,,
form_1530,Ugaritic,Unknown,𐎌𐎎𐎊𐎐,,,
form_1531,Sabaean,Unknown,𐩪𐩣𐩺𐩬,,,
form_1532,Safaitic,Unknown,𐪊𐪃𐪚,,,
form_1533,Amharic,sky_heaven,ሰማይ,,,
form_1534,Geez,heaven,ሰማይ,,,
form_1535,Tigre,Unknown,ሻማአ,,,
form_1536,Tigrinya,heaven,ሰማይ,,,
form_1537,Proto-Semitic,year,šanat-,,,
form_1538,Akkadian,year,𒈬,,,
form_1539,Egyptian_Arabic,year,سنة,,,
form_1540,Gulf_Arabic,year,سِنَة,,,
form_1541,North_Levantine_Arabic,year,سنه,,,
form_1542,Maltese,dice_games,sena,,,
form_1543,Afar,year,sanát,,,
form_1544,Azerbaijani,year,sənə,,,
form_1545,Bengali,year,সন,,,
form_1546,Harsusi,1English,senet,,,
form_1547,Hindi,year,सन्,,,
form_1548,Mehri,Unknown,سنيت,,,
form_1549,Soqotri,Unknown,sanah,,,
form_1550,Tigre,year,ሰነት,,,
form_1551,Turkish,1English,sene,,,
form_1552,Uzbek,just,sana,,,
form_1553,Classical_Syriac,year,ܫܰܢܬܴ݁ܐ,,,
form_1554,Assyrian_Neo-Aramaic,year,ܫܹܢ݇ܬܵܐ,,,
form_1555,Chaldean_Neo-Aramaic,Unknown,ܫܹܐܬܵܐ,,,
form_1556,Chaldean_Neo-Aramaic,anatomy,ܫܢܐ,,,
form_1557,Lishana_Deni,year,שאתא,,,
form_1558,Lishana_Deni,second,שניה,,,
form_1559,Hebrew,year,שָׁנָה,,,
form_1560,Moabite,year,𐤔𐤕,,,
form_1561,Punic,year,𐤔𐤕,,,
form_1562,Ugaritic,year,𐎌𐎐𐎚,,,
form_1563,Proto-Semitic,dove,šawmān-,,,
form_1564,Akkadian,some,𒋢𒌝𒈬𒌝,,,
form_1565,Arabic,bath,حَمَام,,,
form_1566,Amorite,Unknown,𒅀𒈠𒀀𒈠,,,
form_1567,Emarite,Unknown,𒉿𒀜𒌈,,,
form_1568,Classical_Mandaic,Unknown,ࡉࡅࡍࡀ,,,
form_1569,Classical_Mandaic,Unknown,ࡉࡀࡅࡍࡀ,,,
form_1570,Classical_Syriac,dove,ܝܰܘܢܳܐ,,,
form_1571,Arabic,doves,يَمَام,,,
form_1572,Arabic,bath,حَمَام,,,
form_1573,Hebrew,dove,יוֹנָה,,,
form_1574,Ugaritic,dove,𐎊𐎐𐎚,,,
form_1575,Geez,Unknown,ዋኖስ,,,
form_1576,Geez,Unknown,ዮናስ,,,
form_1577,Proto-Semitic,dawn,šaḥ(a)r-,,,
form_1578,Akkadian,morning_star,𒀉𒄘𒍣𒂵,,,
form_1579,Eblaite,Unknown,𒋛𒂗𒈝,,,
form_1580,Arabic,last,سَحَر,,,
form_1581,Hebrew,dawn,שַׁחַר,,,
form_1582,Hebrew,dawn,שַׁחַר,,,
form_1583,Ugaritic,Unknown,𐎌𐎈𐎗,,,
form_1584,Proto-Semitic,six,šidṯ-,,,
form_1585,Proto-Semitic,alcoholic,šikar-,,,
form_1586,Akkadian,beer,𒁉,,,
form_1587,Arabic,sugar,سَكَر,,,
form_1588,Classical_Syriac,liquor,ܫܰܟܪܳܐ,,,
form_1589,Dutch,1English,cider,,,
form_1590,Japanese,cider,シードル,,,
form_1591,Breton,Unknown,chistr,,,
form_1592,Hebrew,organize,סַיְדֶּר,,,
form_1593,Korean,cider,사이다,,,
form_1594,Welsh,cider,seidr,,,
form_1595,Proto-Semitic,secundine,šilyat-,,,
form_1596,Akkadian,Unknown,silītu,,,
form_1597,Akkadian,Unknown,šelītu,,,
form_1598,Akkadian,Unknown,šalītu,,,
form_1599,Arabic,entertain,سَلًى,,,
form_1600,Arabic,Sale,سَلًا,,,
form_1601,Arabic,Unknown,سَلِيل,,,
form_1602,Jewish_Literary_Aramaic,Unknown,שִׁילְיְתָא,,,
form_1603,Jewish_Literary_Aramaic,Unknown,שִׁילְיָא,,,
form_1604,Jewish_Literary_Aramaic,Unknown,סִלְיְתָא,,,
form_1605,Jewish_Literary_Aramaic,Unknown,סִילְתָא,,,
form_1606,Jewish_Literary_Aramaic,Unknown,שְׁלִילָא,,,
form_1607,Jewish_Literary_Aramaic,Unknown,שְׁלּוּלָא,,,
form_1608,Jewish_Babylonian_Aramaic,Unknown,שִׁלְיְיתָא,,,
form_1609,Classical_Syriac,anatomy,ܫܰܠܺܝܬܳܐ,,,
form_1610,Classical_Mandaic,Unknown,ࡔࡅࡋࡉࡕࡀ,,,
form_1611,Arabic,descendant,سَلِيل,,,
form_1612,Arabic,descendant,سَلِيلَة,,,
form_1613,Arabic,padding,شَلِيل,,,
form_1614,Old_Armenian,Unknown,շաղիղ,,,
form_1615,Old_Armenian,Unknown,շաղաղ,,,
form_1616,Hebrew,Unknown,שִׁלְיָה,,,
form_1617,Hebrew,Unknown,שָׁלִיל,,,
form_1618,Geez,woe,ሰይል,,,
form_1619,Tigre,placenta,ስሌት,,,
form_1620,Tigrinya,fetus,ሽል,,,
